target_contact,receiver_contact,source_contact,value,unit
8,6,1,-0.02534458184409609,ns
8,6,2,0.020517763970529405,ns
8,6,3,-0.027682870235000098,ns
8,6,4,-0.1611790117335333,ns
8,6,5,-0.2860416777029864,ns
8,6,6,-0.03858386469491387,ns
8,6,7,-0.24691959696385637,ns
8,6,8,-1.2011906280608005,ns
8,6,9,-0.5173088513365127,ns
8,7,1,-0.10930154842011447,ns
8,7,2,0.025335453432066467,ns
8,7,3,-0.01595631920974544,ns
8,7,4,-0.09985127057436807,ns
8,7,5,-0.41121275011333513,ns
8,7,6,-0.009905670024772752,ns
8,7,7,-0.390199428443991,ns
8,7,8,-0.10867819032384224,ns
8,7,9,0.20156211729058432,ns
8,8,1,0.019016637407434072,ns
8,8,2,-0.027890055413284418,ns
8,8,3,-0.02933105869260793,ns
8,8,4,0.02252292994954453,ns
8,8,5,0.019161199645258926,ns
8,8,6,-0.029885386367036963,ns
8,8,7,-0.003761786732638384,ns
8,8,8,-0.09242226243036034,ns
8,8,9,0.004812760985014155,ns
8,9,1,0.05382368321407951,ns
8,9,2,0.05844909475719674,ns
8,9,3,0.03289949903759506,ns
8,9,4,0.0006625666555217301,ns
8,9,5,-0.02312282494951162,ns
8,9,6,-0.022111536782968497,ns
8,9,7,-0.10969711375264547,ns
8,9,8,-0.13835409304522228,ns
8,9,9,-0.8833689776882762,ns
